Date,EURUSD,EURJPY,EURGBP,EURCHF,EURAUD,EURCAD,EURNZD,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDNZD,JPYGBP,JPYCHF,JPYAUD,JPYCAD,JPYNZD,GBPCHF,GBPAUD,GBPCAD,GBPNZD,CHFAUD,CHFCAD,CHFNZD,AUDCAD,AUDNZD,CADNZD
2021-08-30,1.1799006462097168,129.61399841308594,0.857200026512146,1.0753999948501587,1.612589955329895,1.4874999523162842,1.6815999746322632,109.86499786376953,0.7265859842300415,0.9111999869346619,1.3668700456619263,1.2611000537872314,1.4260499477386475,0.006593999918550253,0.008294999599456787,0.012423999607563019,0.011474999599158764,0.012978999875485897,1.25409996509552,1.8811500072479248,1.7352999448776245,1.961899995803833,1.499559998512268,1.3836100101470947,1.5644899606704712,0.9226729869842529,1.0431400537490845,1.1305700540542603
2021-08-31,1.1796904802322388,129.6909942626953,0.857200026512146,1.0819799900054932,1.6178300380706787,1.487030029296875,1.685439944267273,109.94400024414062,0.7267199754714966,0.9171800017356873,1.3715100288391113,1.260890007019043,1.4289400577545166,0.0065899998880922794,0.008341999724507332,0.012457000091671944,0.011462000198662281,0.012988000176846981,1.261680006980896,1.886929988861084,1.734529972076416,1.965749979019165,1.4949100017547607,1.3745299577713013,1.5577800273895264,0.9191150069236755,1.041409969329834,1.1331700086593628
2021-09-01,1.1810280084609985,129.9720001220703,0.8586999773979187,1.0809999704360962,1.6137499809265137,1.4899100065231323,1.674720048904419,110.05599975585938,0.727092981338501,0.9153000116348267,1.3665119409561157,1.2616100311279297,1.4180999994277954,0.006587000098079443,0.008315999992191792,0.012396000325679779,0.011459999717772007,0.012876000255346298,1.2587100267410278,1.8792099952697754,1.7349400520324707,1.9500700235366821,1.492709994316101,1.378159999847412,1.5490399599075317,0.9230340123176575,1.0377440452575684,1.1238399744033813
2021-09-02,1.1840906143188477,130.36000061035156,0.8597000241279602,1.0841000080108643,1.6073299646377563,1.4943599700927734,1.6757500171661377,110.09600067138672,0.7261300086975098,0.9155169725418091,1.3572200536727905,1.2621699571609497,1.4152499437332153,0.006575999781489372,0.008306000381708145,0.012311000376939774,0.011459999717772007,0.012849999591708183,1.260599970817566,1.869439959526062,1.7375999689102173,1.9488999843597412,1.4814809560775757,1.3783400058746338,1.5455900430679321,0.9296299815177917,1.0424729585647583,1.1209779977798462
2021-09-03,1.1876484155654907,130.52999877929688,0.8581100106239319,1.0857900381088257,1.6050599813461304,1.4904299974441528,1.6700899600982666,109.94499969482422,0.7227100133895874,0.9144899845123291,1.3514790534973145,1.25518000125885,1.4063299894332886,0.006554000079631805,0.008317000232636929,0.012273999862372875,0.011416000314056873,0.012783999554812908,1.2652599811553955,1.8702199459075928,1.7367600202560425,1.9460899829864502,1.4779560565948486,1.372480034828186,1.5379199981689453,0.9285920262336731,1.040531039237976,1.1203900575637817
2021-09-06,1.1885942220687866,130.45700073242188,0.8574000000953674,1.0860899686813354,1.5964000225067139,1.4892499446868896,1.6618000268936157,109.76399993896484,0.7215399742126465,0.9138399958610535,1.3431799411773682,1.2530299425125122,1.398229956626892,0.006552999839186668,0.008325000293552876,0.012236000038683414,0.011415000073611736,0.01273099984973669,1.2664200067520142,1.8614599704742432,1.7364699840545654,1.9376699924468994,1.4688600301742554,1.371000051498413,1.5298500061035156,0.9327700138092041,1.0408600568771362,1.1157100200653076
2021-09-07,1.1875073909759521,130.3979949951172,0.8578000068664551,1.086300015449524,1.5959999561309814,1.4882299900054932,1.6638100147247314,109.81999969482422,0.72257000207901,0.9148799777030945,1.3446799516677856,1.2534300088882446,1.401229977607727,0.006560000125318766,0.008329999633133411,0.01222699973732233,0.011408000253140926,0.012749999761581421,1.2660900354385376,1.8608200550079346,1.734410047531128,1.939020037651062,1.4696160554885864,1.36981999874115,1.5314099788665771,0.9316999912261963,1.041949987411499,1.1178200244903564
2021-09-08,1.184356927871704,130.62399291992188,0.8594300150871277,1.0888500213623047,1.6033200025558472,1.4976600408554077,1.6687099933624268,110.2959976196289,0.7257000207901001,0.9194499850273132,1.353803038597107,1.264639973640442,1.4089299440383911,0.006560999900102615,0.008336000144481659,0.012254999950528145,0.011466999538242817,0.012767000123858452,1.2668499946594238,1.8653199672698975,1.7424399852752686,1.9412800073623657,1.4722199440002441,1.3750720024108887,1.5322099924087524,0.9340599775314331,1.0406500101089478,1.1139600276947021
2021-09-09,1.1819101572036743,130.27000427246094,0.8584399819374084,1.08951997756958,1.6055500507354736,1.5003000497817993,1.6651400327682495,110.21800231933594,0.7263399958610535,0.9218400120735168,1.3580000400543213,1.2694000005722046,1.4087899923324585,0.006570000201463699,0.008364000357687473,0.012304999865591526,0.0115130003541708,0.012772000394761562,1.2690600156784058,1.8700799942016602,1.7474100589752197,1.9392999410629272,1.4725370407104492,1.3768199682235718,1.5280699729919434,0.9343010187149048,1.0369800329208374,1.1096999645233154
2021-09-10,1.1825922727584839,129.78500366210938,0.8542299866676331,1.0836199522018433,1.6045700311660767,1.4973499774932861,1.6634999513626099,109.78099822998047,0.7225599884986877,0.9165099859237671,1.3566999435424805,1.266260027885437,1.407439947128296,0.006562000140547752,0.00834800023585558,0.012341000139713287,0.011535000056028366,0.012814000248908997,1.2683299779891968,1.8776999711990356,1.7523499727249146,1.9479899406433105,1.48062002658844,1.3816800117492676,1.535539984703064,0.9329519867897034,1.0369900465011597,1.1112099885940552
2021-09-13,1.1811953783035278,129.8300018310547,0.8534299731254578,1.0843000411987305,1.6034799814224243,1.4972000122070312,1.6596499681472778,109.91500091552734,0.7225000262260437,0.9181399941444397,1.357200026512146,1.2679500579833984,1.40516996383667,0.006552999839186668,0.008352999575436115,0.012330000288784504,0.011531000025570393,0.012783000245690346,1.2705999612808228,1.8787200450897217,1.7545900344848633,1.9444799423217773,1.4783929586410522,1.3807599544525146,1.530189037322998,0.9337630271911621,1.034890055656433,1.1082179546356201
